id,business_id,name,address,city,state,postal_code,latitude,longitude,categories,stars,review_count,is_open,delivery,takeout,outdoor_seating,drivethrough,wheelchair_friendly,alcohol_beverage,dancing,catering,counter_service,seating,dogs_allowed,bike_parking,parking,breakfast,lunch,dinner,dessert,casual,romantic,formal,trendy,with_reservation,live_entertainment,groups,kids_friendly,wifi,bar_onsite,credit_cards
thecupcakesp279236825061,h93l-dw2XhvBb86FT8F6BA,The Cupcake Spot,"2401 S Dale Mabry Hwy, Ste B",tampa,FL,33629,27.9236684,-82.5061911,['food'],3.5,9,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
latrattoriar280204827498,kHg2z92NsImxYob-3o194Q,La Trattoria Restaurant Da Gaetano,2152 Main St,dunedin,FL,34698,28.0204581,-82.7498008,"['seafood', 'mexican', 'restaurants', 'food', 'italian']",4.0,111,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1
pholiciousxx279323823253,xK7Ie1utDh9IW7tQfkLpZA,Pholicious,459 Brandon Town Center Dr,brandon,FL,33511,27.932303,-82.325312,"['restaurants', 'vietnamese']",2.5,41,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,1
cvspharmacyx281852823545,U3dqbtDzCJwd200ZDO1Kdw,CVS Pharmacy,1929 Bruce B Downs Blvd,wesley chapel,FL,33544,28.185214,-82.354517,['food'],2.5,20,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
sweetfrogpre284593826282,2DU5KokSROKROS5hoPEjYw,Sweet Frog Premium Frozen Yogurt,1867 Commercial Way,springhill,FL,34606,28.459351,-82.628281,['food'],4.0,21,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
saffronindia281432822910,ebjExMyGlSfz_JXwvBa27g,Saffron Indian Cuisine,10865 Cross Creek Blvd,tampa,FL,33647,28.143208,-82.291095,"['indian', 'vegetarian', 'seafood', 'restaurants', 'vegan', 'food']",4.0,331,1,1,1,0,0,1,1,0,1,0,1,1,1,1,0,1,1,0,1,0,0,0,1,0,1,1,1,0,1
elevagexxxxx279305824833,tt3NK-Y_Q3qFRDHVLpKTHw,Elevage,1207 S Howard Ave,tampa,FL,33606,27.930558,-82.483335,['restaurants'],4.0,344,1,0,1,1,0,1,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1
dunkinxxxxxx279240822988,kPy6jsVWuMREMRWRGTvEyw,Dunkin',950 Lumsden Rd,brandon,FL,33511,27.9240919538,-82.2988961077,['food'],3.0,37,1,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
jollimonsgri280145827890,j3jsUFqaTEVIj34FNNfA1w,Jolli Mons Grill,941 Huntley Ave,dunedin,FL,34697,28.0145759,-82.7890048,"['restaurants', 'seafood']",3.0,48,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1
catchtwentyt280433825970,6Z89Ixagyc0mrVnyZHiIVw,Catch Twenty Three,10103 Montague St,tampa,FL,33626,28.0433568,-82.5970998,"['restaurants', 'latin american', 'caribbean', 'seafood']",4.0,407,1,0,1,1,0,1,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,1,1,0,1
dairyrichcre280978827729,6a9l-ms9ya2kXok_nJixvA,Dairy Rich Creamery,3109 Palm Harbor Dr,palm harbor,FL,34683,28.0978837023,-82.7729344532,"['restaurants', 'food']",4.5,64,1,0,1,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1
littlecaesar277130823734,NEqJZrbQZebj3art9vKW-Q,Little Caesars Pizza,"3848 Sr 674, Unit 112",sun city center,FL,33573,27.7130703915,-82.3734873226,"['pizza', 'restaurants']",2.5,18,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1
twisteetreat277945823333,MIcsIVutUtykWXAP8Gv3Cg,Twistee Treat - Riverview,13122 US Hwy 301,riverview,FL,33578,27.794565,-82.3333731,"['food', 'restaurants']",3.0,39,1,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1
wafflehousex279906827324,9ewPtvw22mpbypTiOxd_kg,Waffle House,2510 Sunset Point Rd,clearwater,FL,33765,27.990677563,-82.7324380779,['restaurants'],4.0,36,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1
angelosdelic280097825055,QdJ2ewfLh8YKPZS6qW3A2g,Angelo's Deli Cafe,"6800 N Dale Mabry Hwy, Ste 190",tampa,FL,33614,28.0097573,-82.5055642,"['restaurants', 'cuban']",4.0,36,0,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1
britanniaarm277710827387,WkfcQNU56X6QO8UgZ1hHqA,Britannia Arms,7220 Central Ave,st. petersburg,FL,33707,27.7710456848,-82.7387084961,"['food', 'fish & chips', 'restaurants']",4.5,33,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1
sunriseeater282430821883,PGv11T-KjPvB4xoRSoQtCg,Sunrise Eatery,5883 Gall Blvd,zephyrhills,FL,33542,28.24308,-82.188305,['restaurants'],4.5,281,1,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,1,0,1,1,1,0,1
barbacoamexi278943826694,992a7hdCXQ4VK0o_cgyIAA,Barbacoa Mexican Grill,2657 Ulmerton Rd,clearwater,FL,33762,27.8943602967,-82.6694539042,"['restaurants', 'mexican']",3.5,21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
citgoxxxxxxx278797824943,jNMCNSvqQTSu0E6VpoaNwA,Citgo,6140-6198 Interbay Blvd,tampa,FL,33611,27.8797725931,-82.4943859021,['food'],3.0,5,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
toastedpheas280782825067,Dj5qslGWetCTeI7rY26YxA,Toasted Pheasant,14445 N Dale Mabry Hwy,tampa,FL,33618,28.0782099,-82.5067379,['restaurants'],3.5,38,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,1
thebrasstapx280427825045,1817ULc2--fRD1eWnFLg3A,The Brass Tap,10047 N Dale Mabry Hwy,tampa,FL,33618,28.042757,-82.504513,"['restaurants', 'chicken wings']",3.5,158,1,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,0,1,0,1
blondeesgela279487824592,enrfGLDwo4We6Oi38qUJxw,Blondees Gelato,201 E Twiggs St,tampa,FL,33602,27.9487575867,-82.4592444269,['food'],4.0,7,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
memphisstyle278847828263,20baIgvnIeTftWukadbMUQ,Memphis Style BBQ,,largo,FL,33774,27.8847538,-82.8263615,['restaurants'],4.5,202,0,1,1,1,0,1,0,0,1,0,1,0,1,1,0,1,1,0,1,0,0,0,1,0,1,1,0,0,1
goldenbowlxx278926822419,iI9Ol4rFhhEne130nCmAHQ,Golden Bowl,3447 Lithia Pinecrest Rd,valrico,FL,33594,27.892684,-82.241907,"['restaurants', 'chinese']",3.5,47,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1
starbucksxxx279399823231,_5k9hs8ae9S9Dj46EZrSAg,Starbucks,2350 West Brandon Blvd,brandon,FL,33511,27.939907,-82.3231663,['food'],2.5,98,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
thesommelier281277825416,_YHdVT1inpWzMU0FVjzgJg,The Sommelier Hideaway,6072 Van Dyke Rd,lutz,FL,33558,28.1277473,-82.5416748,"['restaurants', 'food']",5.0,11,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
naturalmarke280473825168,B0397faPVb3o0WcAzGDKjA,Natural Market,4441 Gunn Hwy,tampa,FL,33618,28.0473268,-82.5168714,"['food', 'restaurants']",4.0,19,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
kekesbreakfa277575827348,K8J6_9RWE3WB_4h0nvd6Jw,Keke's Breakfast Cafe,6862 Gulfport Blvd S,south pasadena,FL,33707,27.75759,-82.734811,['restaurants'],4.0,42,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
jimmyjohnsxx278943826673,Tgb9Viuvl43GWIE88cqBUw,Jimmy John's,2325 Ulmerton Rd,clearwater,FL,33762,27.894329,-82.667342,"['food', 'restaurants']",2.5,40,1,1,1,0,1,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1
kobejapanese279394823217,Vf0inZOaad8sv1uG8mGIGw,Kobe Japanese Steakhouse - Brandon,2210 W Brandon Blvd,brandon,FL,33511,27.93943,-82.3217459,"['restaurants', 'japanese']",4.0,314,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,1,1,0,0,1
coffeeevixxx279445825107,ScWo1fsKbn6vJftI49bqcw,Coffee Evi,4020 W Kennedy Blvd,tampa,FL,33609,27.9445434,-82.5107071,"['food', 'restaurants', 'gluten-free']",4.5,72,0,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1
mamarosaspiz279603824410,38yHZCHWgPZlDj5SqdNcpA,Mama Rosa's Pizza,1616 E 7th Ave,tampa,FL,33605,27.9603618941,-82.4410984448,"['restaurants', 'italian', 'mediterranean', 'food', 'pizza', 'chicken wings']",2.0,121,1,1,1,0,0,1,0,0,1,1,0,1,0,1,0,1,1,1,1,0,0,0,1,0,1,1,1,0,1
olivegardeni399135753426,QWia-PVZBnIyIXFYtt0Orw,Olive Garden Italian Restaurant,"1001 Baltimore Pike 1B, Ste 1B",springfield,FL,19064,39.9135337507,-75.3426136494,"['italian', 'restaurants', 'soup']",2.5,119,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,1,1,1,0,1
gordonfoodse279605827684,3dON_mM37fjqUOi4np8gBA,Gordon Food Service,1661 Gulf To Bay Blvd,clearwater,FL,33755,27.9605122,-82.7684277,['food'],4.0,6,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
yummyhouseso279478825060,JzQsy7_G0p-UZGYFMCEHvQ,Yummy House South,302 N Dale Mabry Hwy,tampa,FL,33609,27.9478385,-82.5060173,"['restaurants', 'chinese']",3.5,343,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,1,0,0,0,1,0,1,1,0,0,1
toryscafexxx279506827755,SFnD_MIA4w7emObpbf6H3A,Tory's Cafe,1266 S Highland Ave,clearwater,FL,33756,27.9506902,-82.7755295,['restaurants'],5.0,54,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1
fountainbist279262824535,1GP62ODB3tTZn5XNUGz6Cw,Fountain Bistro,238 E Davis Blvd,tampa,FL,33606,27.9262615,-82.4535848,"['mediterranean', 'restaurants']",3.0,126,0,1,1,1,0,1,1,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1
thelibraryco279166825063,tRdnYLHDgdj6n-xzqTQeCQ,The Library Coffeehouse,3201 S Dale Mabry Hwy,tampa,FL,33629,27.916678,-82.5063626,"['food', 'restaurants']",4.5,114,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1
cvspharmacyx399219753204,8-JJBIdFKudzAYlW6EvHFA,CVS Pharmacy,334 Baltimore Pike,springfield,FL,19064,39.9219666193,-75.3204257558,['food'],3.0,12,1,1,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
blueoysterse281822827395,KDTH7t0imbCGuZi78Q2vyg,Blue Oyster Seafood & Chops,1600 US Hwy 19,holiday,FL,34691,28.1822498869,-82.7395602218,"['restaurants', 'seafood']",3.0,46,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,1,1,1,0,1
grainandberr280765825076,mUt4Bdk36wcfA7ySWqAoYQ,Grain and Berry Carrollwood,14308 N Dale Mabry Hwy,tampa,FL,33618,28.0765481,-82.5076016975,['food'],4.5,57,1,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
uptowneatsxx277790826464,vHqJerp8iZN1Lje3dLa4Eg,Uptown Eats,"689 Dr Mlk Jr St N, Ste D",st. petersburg,FL,33701,27.779085,-82.6464728639,['restaurants'],5.0,57,1,0,1,1,0,1,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
hawkersasian277713826515,9cu2p2Z925hHkWHVyrp1JQ,Hawkers Asian Street Food,1235 Central Ave,st. petersburg,FL,33705,27.7713253,-82.6515935,"['japanese', 'restaurants', 'ramen', 'filipino', 'chinese', 'asian fusion']",4.0,1202,1,1,1,1,0,1,1,0,1,0,1,1,1,1,0,1,1,0,1,0,0,1,1,0,1,1,1,0,1
thecarambola279788828279,NA0cxoLDw4iCyfuzC3ZUig,The Carambola,400 Mandalay Ave,clearwater,FL,33767,27.9788772,-82.8279609,['restaurants'],3.0,21,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1
brooklynbage283818826770,onEWnaUgQ5CDeCWaNpRfvg,Brooklyn Bagels of Hudson,15427 US Hwy 19,hudson,FL,34667,28.3818887,-82.6770599,"['restaurants', 'food']",4.0,20,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
wendysxxxxxx282193822465,44btLFGLCKKuYxl9b-9PXA,Wendy's,32725 Eiland Blvd,zephyrhills,FL,33545,28.2193790319,-82.2465062141,"['food', 'restaurants']",1.5,13,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
digbyminimar279821825647,KtyRKX51-7dW2AbLETM8vA,Digby Mini Market & Restaurant,5635 Memorial Hwy,tampa,FL,33615,27.9821639,-82.5647165,"['restaurants', 'venezuelan', 'food', 'latin american']",4.5,7,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
barefootbill278934824954,kVYVMYI_PstuweNmqRPlnQ,Barefoot Billy's Friendly Tavern,3120 W Gandy Blvd,tampa,FL,33611,27.8934204,-82.495474,['restaurants'],4.0,11,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1
goldencorral396163861603,gxusApmuXbfac_Zqy4KbqQ,Golden Corral Buffet & Grill,160 South Marlin Dr,greenwood,FL,46142,39.6163133033,-86.1603110023,['restaurants'],2.0,31,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1
alandofdelig280624821494,jlXnc0gkTU-0or8-2x1B5A,A Land of Delight Natural Farm,2514 Leaning Pine Ln,plant city,FL,33565,28.0624105,-82.1494774,['food'],4.0,12,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
madhattergen281464827547,1TtnW6YRFwcxhji1Fu86Pg,Mad Hatter General Store,161 E Tarpon Ave,tarpon springs,FL,34689,28.1464293,-82.7547916,['food'],4.0,15,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
bankmainxxxx282504827207,5y4o3Tx2eQhXsnUpgYFolQ,Bank & Main,6322 Bank St,new port richey,FL,34652,28.2504668,-82.7207873,"['food', 'restaurants']",5.0,12,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1
alatitarpons281551827576,p7AUpadYocxqVJoxB1KN2w,Alati  - Tarpon Springs,25 Dodecanese Blvd,tarpon springs,FL,34689,28.1551835,-82.7576679,"['restaurants', 'greek']",4.0,21,1,1,1,1,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
cazadorgrill280481823942,wbwDE3g8j4w-TGy_E6dMSw,Cazador Grill,10918 N 56th St,temple terrace,FL,33617,28.0481089,-82.3942414,"['restaurants', 'peruvian', 'seafood']",4.5,259,1,0,1,0,0,1,0,0,1,0,1,0,1,1,0,1,1,0,1,0,0,0,1,0,1,1,1,0,1
dunkinxxxxxx281954825209,z8ZreCzxKUGzmCojZU1TKQ,Dunkin',17852 Aprile Dr,lutz,FL,33558,28.1954166,-82.5209936,['food'],1.5,23,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bowthaixxxxx279836824508,W4l9PZV49TzcaeitK7DFng,Bow Thai,4203 N Nebraska Ave,tampa,FL,33603,27.9836688,-82.4508607,"['thai', 'restaurants', 'food']",4.0,7,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
tikistacosan278144827281,JwvvwlWgYLnjrqD15TAWzA,Tikis Tacos And Beer,4747 66th St N,kenneth city,FL,33709,27.8144169501,-82.7281165625,"['restaurants', 'mexican']",3.5,15,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
redsquaredel280258825104,t7-cdopPQauHDNPlaDiz2A,Red Square Deli,"4023 W Waters Ave, Ste 12",tampa,FL,33614,28.0258548,-82.5104233,"['food', 'restaurants', 'russian']",5.0,12,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
peopleschoic402340747727,4vhAx3YhAtMydqo_O3qpPg,Peoples Choice Restaurant & Deli,801 Prospect St,trenton,FL,08618,40.2340506,-74.7727822,"['restaurants', 'caribbean']",4.0,5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
cicispizzaxx279064825043,kgSg20bsYoWdxzL2OcL78w,Cici's Pizza,3910 Britton Plz,tampa,FL,33611,27.9064549,-82.5043278,"['pizza', 'restaurants']",2.5,25,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1
alezhaitianc280696824437,cdiN0gHvZo3i64jwS990fQ,Alez Haitian Cuisine,1428 E Fletcher Ave,tampa,FL,33613,28.069621,-82.443782,"['caribbean', 'restaurants', 'haitian']",4.0,44,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,1,1,0,1
lostacosmari279496823615,cREv_k18uVKAv0cbsuOMpQ,Los Tacos Mariachis,8505 E Adamo Dr,tampa,FL,33619,27.9496507,-82.3615025,"['mexican', 'food', 'restaurants']",5.0,5,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
granniesrest277147824335,wXQwMT25odPHQ2LnIksr5Q,Grannies Restaurant,514 S US Hwy 41,ruskin,FL,33570,27.714777,-82.433516,['restaurants'],3.5,20,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
mrchinaxxxxx402318747700,_30PYsnQuGax9SbSnVL0-A,Mr China,359 Pennington Ave,trenton,FL,08618,40.2318248,-74.7700059,"['restaurants', 'chinese', 'asian fusion']",4.0,5,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1
jerseymikess281824823525,jwNz-JydjY3tyifkASqZZA,Jersey Mike's Subs,1662 Bruce B Downs Blvd,wesley chapel,FL,33544,28.182444,-82.352571,['restaurants'],3.5,39,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1
blinkersbeac279813828272,DiysGe4irEY2Yu0iIhdkmw,Blinkers Beachside,476 Mandalay Ave,clearwater,FL,33767,27.9813638,-82.8272013,"['seafood', 'restaurants']",4.0,294,1,0,1,0,0,1,1,1,0,0,1,1,1,1,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1
yourpizzasho279097828006,7cFff7JiZuOtdJILhSXm-Q,Your Pizza Shop,1200 8th Ave SW,largo,FL,33770,27.909755099999998,-82.8006739,"['restaurants', 'pizza']",4.0,43,1,1,1,1,0,0,0,0,1,0,1,1,1,1,0,1,1,0,1,0,0,0,1,0,1,1,1,0,1
starkeypizza278860827630,CSlJBdoIGHhVg_JAc5aZwA,Starkey Pizza,12512 Starkey Rd,largo,FL,33773,27.8860589,-82.7630514,"['restaurants', 'pizza', 'italian']",4.0,38,1,1,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1
mcdonaldsxxx277128823367,Up_4I0tqoVtyknJJXULdfQ,McDonald's,4896 Sun City Center Blvd,sun city center,FL,33573,27.712883544,-82.3367389245,"['food', 'restaurants']",2.5,14,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1
starbucksxxx396106861577,Zlb0FD8BRAwLFIngXe0saQ,Starbucks,311 S State Rd 135,greenwood,FL,46142,39.610607,-86.15777,['food'],3.0,32,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
pizzahutxxxx280603825435,pl-F3mfBJaGSkTSM_BJtlw,Pizza Hut,12036 Anderson Rd,tampa,FL,33625,28.0603708,-82.5435984135,"['chicken wings', 'restaurants', 'pizza', 'italian']",3.0,18,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
xtremetacosf280100824506,E2RHAkI4wasggwV9rYb-Fw,Xtreme Tacos Food Truck,6809 N Nebraska Ave,tampa,FL,33604,28.0100358,-82.4506185,"['food', 'restaurants', 'mexican', 'tex-mex']",4.5,73,1,0,1,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
señortequila280689826345,0NtUzPQr3rykg6km2F6L7w,Señor Tequila Mexican Grill,12950 Race Track Rd,tampa,FL,33626,28.068955,-82.634554,"['mexican', 'restaurants']",3.5,161,1,1,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1
topperscream278941822466,gp8igGXb5_e8KGxZ2BV7UA,Topper's Creamery,2212 Bloomingdale Ave,valrico,FL,33596,27.8941975,-82.2466371,['food'],4.0,38,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
walgreensxxx299010900298,wlh6X6V8we4BbKr1p2rq6w,Walgreens,2001 Carol Sue Ave,gretna,FL,70056,29.9010337,-90.0298239,['food'],4.0,8,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
degreesxxxxx277393827525,hkNlx4gU-BPijHBKsLkq5A,82 Degrees,7201 Sunset Way,st. pete beach,FL,33706,27.7393052,-82.7525744,"['seafood', 'mexican', 'restaurants']",4.5,75,1,0,1,1,0,1,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1
thaisamootxx279863825702,K_9S5UXwzBlZR2Ux_RK9dA,Thai Sa-Moot,"5915 Memorial Hwy, Ste 101",tampa,FL,33615,27.9863552,-82.5702618,"['restaurants', 'thai']",4.0,93,0,1,1,1,0,1,0,0,1,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,1,1,1,0,1
walgreensxxx281432824619,kOs-M9-xgPvAiGjgdS-Fqw,Walgreens,18511 N US Highway 41,lutz,FL,33549,28.1432859,-82.4619876,['food'],2.5,5,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
socialsecuri279548825352,PrMoxU6SigbGg_M7WlzNWA,Social Security Administration,3415 E Frontage Rd,tampa,FL,33607,27.954876977,-82.5352550671,['food'],2.5,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
thebrownboxe280100827298,OK0ETAJIDjBVJvGmyYny1w,The Brown Boxer Pub & Grille,26133 US Hwy 19 N,clearwater,FL,33763,28.0100495,-82.7298736,"['food', 'restaurants']",3.0,11,0,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1
michoacanane280425825038,hH4POQ9ly9VmHgkpqMdOFQ,Michoacana Neveria & Paleteria,10027 N Dale Mabry Hwy,tampa,FL,33618,28.0425135765,-82.5038416639,['food'],4.5,37,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
sikorskideli278854828118,cMrmgiKUmJ_7g4fxFmUygA,Sikorski Deli & Fish Market,12545 Ulmerton Rd,largo,FL,33774,27.8854848,-82.8118491,"['restaurants', 'food']",3.5,5,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
nytimessquar280894824586,CWTQ7L73qeZfHhgXzROYbA,NY Times Square Pizzeria,226 E Bearss Ave,tampa,FL,33613,28.0894696911,-82.4586442979,"['pizza', 'restaurants', 'italian', 'gluten-free']",4.0,46,1,1,1,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,1,1,0,1
bbmageestave283948826641,rE4w9SI-AvgGSEoKCe3-tw,B B Magee's Tavern,16406 US-19,hudson,FL,34667,28.3948874,-82.6641367,['restaurants'],4.0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
delosaspizza279161827609,gVLgBpqnqKiS6qAt0ZrEGw,DeLosa's Pizza & Italian Restaurant,2535 E Bay Dr,largo,FL,33771,27.9161586,-82.7609063,"['pizza', 'restaurants', 'italian', 'chicken wings']",3.5,55,0,1,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1
wawaxxxxxxxx279962825645,Ba4RjK9VlcxIJgjedxw-TA,Wawa,7540 W Hillsborough Ave,tampa,FL,33615,27.9962916522,-82.5645799935,"['food', 'restaurants']",3.0,8,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
europeangood279671827488,aZ-16V43aWXtiJsoTuEUmA,European Goodies and Delicatessen,116 N Main Ave,clearwater,FL,33765,27.96715,-82.748889,['food'],5.0,6,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
